시/도,구,단지명,URL,전용면적,평수,층,시군구,실거래가,매매_계약일자,매매최고가,갭투자구분,갭투자금액,전세가율,전세가,전세_계약일자
전라남도,여수시,포레나여수웅천2단지 ( 2019년),,84.9891㎡,33C평,6층,여수시 웅천동,4억4천,2024.03.06,5억8천800,전세낀매수,2억4천,45,2억,2022.12.29
전라남도,여수시,대성베르힐 ( 2020년),https://new.land.naver.com/complexes/119976,84.8923㎡,34A평,11층,여수시 문수동,4억2천300,2024.01.13,5억,전세낀매수,1억2천300,70,3억,2022.02.28
전라남도,여수시,힐스테이트죽림젠트리스 ( 2021년),https://new.land.naver.com/complexes/128286,76.9729㎡,30평,9층,소라면 죽림리,4억1천700,2024.03.15,4억6천,전세낀매수,9천700,76,3억2천,2022.06.18
전라남도,여수시,신영웅천지웰2차 ( 2013년),https://new.land.naver.com/complexes/103596,84.955㎡,33B평,11층,여수시 웅천동,4억1천300,2024.02.28,5억5천500,전세낀매수,1억8천300,55,2억3천,2022.06.14
전라남도,여수시,죽림호반베르디움 ( 2017년),https://new.land.naver.com/complexes/110664,84.94㎡,34A평,3층,소라면 죽림리,4억500,2024.03.08,4억9천800,전세낀매수,1억500,74,3억,2022.06.30
전라남도,여수시,포레나여수웅천2단지 ( 2019년),,84.7554㎡,33A평,2층,여수시 웅천동,4억,2024.03.16,6억5천700,전세낀매수,2억,50,2억,2022.09.18
전라남도,여수시,우림필유아파트 ( 2008년),https://new.land.naver.com/complexes/106604,123.0088㎡,47평,2층,여수시 신기동,3억9천,2024.03.09,6억3천,전세낀매수,7천,82,3억2천,2020.06.22
전라남도,여수시,포레나여수웅천2단지 ( 2019년),,75.6067㎡,30A평,18층,여수시 웅천동,3억8천600,2024.03.15,5억500,전세낀매수,1억8천600,51,2억,2022.07.29
전라남도,여수시,여수엑스포타운시티프라디움2단지 ( 2018년),https://new.land.naver.com/complexes/115391,84.9939㎡,,9층,여수시 덕충동,3억8천500,2024.02.06,5억5천,전세낀매수,1억7천500,54,2억1천,2022.09.16
전라남도,여수시,여수엑스포타운시티프라디움2단지 ( 2018년),https://new.land.naver.com/complexes/115391,84.9968㎡,,14층,여수시 덕충동,3억8천,2024.01.12,4억7천,전세낀매수,1억6천,57,2억2천,2018.05.29
전라남도,여수시,엑스포힐스테이트1단지 ( 2012년),https://new.land.naver.com/complexes/103495,101.85㎡,38B평,7층,여수시 덕충동,3억7천500,2024.01.27,4억3천,전세낀매수,2억7천500,26,1억,2023.10.09
전라남도,여수시,포레나여수웅천2단지 ( 2019년),,75.4323㎡,30B평,19층,여수시 웅천동,3억7천400,2024.01.09,5억3천,전세낀매수,1억2천400,66,2억5천,2023.07.22
전라남도,여수시,여수엑스포골드클래스아파트 ( 2019년),https://new.land.naver.com/complexes/115530,84.3901㎡,33C평,4층,여수시 관문동,3억7천,2024.03.01,4억6천,전세낀매수,1억7천,54,2억,2023.11.14
전라남도,여수시,우림필유아파트 ( 2008년),https://new.land.naver.com/complexes/106604,84.9638㎡,33평,12층,여수시 신기동,3억7천,2024.01.25,5억,전세낀매수,1억2천,67,2억5천,2018.05.25
전라남도,여수시,피오레 ( 2009년),https://new.land.naver.com/complexes/109084,84.9491㎡,39평,10층,여수시 문수동,3억6천800,2024.02.06,4억500,전세낀매수,1억800,70,2억6천,2023.10.06
전라남도,여수시,죽림양우내안애아파트 ( 2017년),https://new.land.naver.com/complexes/121141,84.9904㎡,34A평,4층,소라면 죽림리,3억5천950,2024.03.05,4억5천800,전세낀매수,1억7천950,50,1억8천,2017.09.05
전라남도,여수시,엑스포힐스테이트1단지 ( 2012년),https://new.land.naver.com/complexes/103495,101.48㎡,,6층,여수시 덕충동,3억5천500,2024.03.14,4억6천,전세낀매수,2천500,92,3억3천,2021.03.08
전라남도,여수시,대성베르힐 ( 2020년),https://new.land.naver.com/complexes/119976,81.7207㎡,33C평,1층,여수시 문수동,3억5천500,2024.03.08,4억5천800,전세낀매수,1억2천500,64,2억3천,2022.05.02
전라남도,여수시,죽림양우내안애아파트 ( 2017년),https://new.land.naver.com/complexes/121141,74.6724㎡,30A평,8층,소라면 죽림리,3억4천900,2024.01.19,3억9천,매수후전세,9천900,71,2억5천,2024.02.15
전라남도,여수시,웅천지웰1차(2블럭) ( 2010년),,84.935㎡,34A평,8층,여수시 웅천동,3억4천500,2024.02.29,4억8천250,전세낀매수,4천500,86,3억,2021.05.24
전라남도,여수시,웅천지웰1차(2블럭) ( 2010년),,84.96㎡,34B평,11층,여수시 웅천동,3억4천500,2024.02.28,4억5천500,전세낀매수,6천500,81,2억8천,2023.12.23
전라남도,여수시,신동아파밀리에 ( 2008년),https://new.land.naver.com/complexes/101219,84.5752㎡,33평,9층,여수시 학동,3억3천500,2024.03.02,4억2천200,전세낀매수,5천500,83,2억8천,2021.10.15
전라남도,여수시,여수엑스포골드클래스아파트 ( 2019년),https://new.land.naver.com/complexes/115530,84.6469㎡,,4층,여수시 관문동,3억3천,2024.02.22,4억5천700,전세낀매수,1억3천,60,2억,2019.11.01
전라남도,여수시,웅천지웰1차(1블럭) ( 2010년),,84.935㎡,34A평,5층,여수시 웅천동,3억3천,2024.02.13,4억9천500,전세낀매수,1억9천,42,1억4천,2011.01.04
전라남도,여수시,엑스포힐스테이트1단지 ( 2012년),https://new.land.naver.com/complexes/103495,84.99㎡,32A평,12층,여수시 덕충동,3억2천800,2024.02.27,4억3천400,전세낀매수,1억6천800,48,1억6천,2014.10.03
전라남도,여수시,웅천지웰1차(1블럭) ( 2010년),,84.96㎡,34B평,1층,여수시 웅천동,3억2천500,2024.03.21,4억6천500,전세낀매수,1억2천500,61,2억,2023.06.14
전라남도,여수시,여수웅천부영3차 ( 2015년),https://new.land.naver.com/complexes/147370,84.3616㎡,32평,15층,여수시 웅천동,3억2천500,2024.01.04,3억5천,전세낀매수,1억2천665,61,1억9천835,2023.09.06
전라남도,여수시,죽림양우내안애아파트 ( 2017년),https://new.land.naver.com/complexes/121141,74.6975㎡,30B평,2층,소라면 죽림리,3억2천,2024.03.12,3억9천300,전세낀매수,5천,84,2억7천,2020.09.11
전라남도,여수시,서희스타힐스 ( 2013년),https://new.land.naver.com/complexes/109224,84.8092㎡,33평,10층,여수시 국동,2억9천800,2024.01.16,3억9천300,매수후전세,9천800,67,2억,2024.01.19
전라남도,여수시,우미린 ( 2006년),"https://new.land.naver.com/complexes?ms=34.760425,127.662313,16&e=RETAIL",84.9529㎡,36평,6층,여수시 안산동,2억9천500,2024.03.13,3억7천900,전세낀매수,9천500,67,2억,2024.01.30
전라남도,여수시,죽림양우내안애아파트 ( 2017년),https://new.land.naver.com/complexes/121141,59.9411㎡,25A평,12층,소라면 죽림리,2억8천500,2024.01.29,3억2천500,전세낀매수,8천500,70,2억,2022.08.15
전라남도,여수시,여수웅천부영1차 ( 2015년),https://new.land.naver.com/complexes/137545,84.3616㎡,32평,7층,여수시 웅천동,2억8천,2024.02.29,3억6천,전세낀매수,8천107,71,1억9천893,2023.11.20
전라남도,여수시,여수죽림사랑으로부영1차 ( 2014년),https://new.land.naver.com/complexes/128246,84.3616㎡,32A평,11층,소라면 죽림리,2억7천,2024.02.08,3억6천,전세낀매수,1억432,61,1억6천568,2023.08.08
전라남도,여수시,여수죽림사랑으로부영1차 ( 2014년),https://new.land.naver.com/complexes/128246,84.8953㎡,33B평,7층,소라면 죽림리,2억6천,2024.03.17,3억4천800,전세낀매수,9천432,63,1억6천568,2023.12.22
전라남도,여수시,모아미래도 ( 2004년),https://new.land.naver.com/complexes/17571,84.9419㎡,33평,10층,여수시 안산동,2억4천700,2024.03.19,3억1천,전세낀매수,7천700,68,1억7천,2017.11.25
전라남도,여수시,동성노블힐스1차 ( 2017년),https://new.land.naver.com/complexes/111109,63.698㎡,25B평,6층,여수시 덕충동,2억4천,2024.02.25,3억5천500,전세낀매수,5천,79,1억9천,2022.10.28
전라남도,여수시,엑스포힐스테이트2단지 ( 2012년),https://new.land.naver.com/complexes/103496,59.4㎡,,4층,여수시 덕충동,2억3천500,2024.03.14,2억8천900,전세낀매수,7천500,68,1억6천,2019.04.07
전라남도,여수시,신동아파밀리에 ( 2008년),https://new.land.naver.com/complexes/101219,59.5923㎡,24평,22층,여수시 학동,2억3천300,2024.03.13,3억400,전세낀매수,5천800,75,1억7천500,2022.11.04
전라남도,여수시,부영5차 ( 2004년),https://new.land.naver.com/complexes/109086,84.8246㎡,32평,9층,여수시 안산동,2억3천300,2024.02.28,3억,전세낀매수,7천300,68,1억6천,2023.02.01
전라남도,여수시,코아루 ( 2006년),https://new.land.naver.com/complexes/17649,84.9551㎡,34평,13층,여수시 신월동,2억3천,2024.03.11,3억3천500,전세낀매수,5천,78,1억8천,2019.12.23
전라남도,여수시,현대건설 ( 1991년),https://new.land.naver.com/complexes/4885,84.94㎡,32평,13층,여수시 여서동,2억2천200,2024.02.21,2억5천650,전세낀매수,7천200,67,1억5천,2022.02.27
전라남도,여수시,서희스타힐스 ( 2013년),https://new.land.naver.com/complexes/109224,59.8304㎡,24평,5층,여수시 국동,2억2천,2024.01.26,2억8천300,전세낀매수,7천,68,1억5천,2022.05.31
전라남도,여수시,문수그린아파트 ( 2002년),https://new.land.naver.com/complexes/16900,84.7992㎡,32평,4층,여수시 문수동,2억2천,2024.01.12,2억6천500,전세낀매수,6천,72,1억6천,2023.06.20
전라남도,여수시,라온유 ( 2006년),https://new.land.naver.com/complexes/102103,84.9899㎡,33평,4층,여수시 둔덕동,2억1천700,2024.03.18,3억1천,전세낀매수,4천700,78,1억7천,2023.09.04
전라남도,여수시,우미이노스빌 ( 2004년),"https://new.land.naver.com/complexes?ms=34.760425,127.662313,16&e=RETAIL",59.9971㎡,25평,2층,여수시 선원동,2억1천700,2024.02.16,2억7천300,전세낀매수,1억700,50,1억1천,2012.11.30
전라남도,여수시,한려주공 ( 1995년),https://new.land.naver.com/complexes/4808,84.9㎡,31평,4층,여수시 둔덕동,2억1천,2024.01.16,2억3천680,전세낀매수,6천,71,1억5천,2023.07.19
전라남도,여수시,부영1차 ( 2005년),https://new.land.naver.com/complexes/22415,84.8246㎡,31평,3층,여수시 학동,2억500,2024.02.19,2억9천300,전세낀매수,3천500,82,1억7천,2019.10.05
전라남도,여수시,신원아르시스 ( 2008년),https://new.land.naver.com/complexes/103609,84.8508㎡,34평,10층,여수시 둔덕동,2억100,2024.03.01,2억4천700,전세낀매수,1억100,49,1억,2014.02.26
전라남도,여수시,여서동금호 ( 1989년),https://new.land.naver.com/complexes/4877,119.77㎡,42평,12층,여수시 여서동,2억,2024.02.19,2억9천500,전세낀매수,7천,65,1억3천,2014.12.05
전라남도,여수시,여수죽림사랑으로부영1차 ( 2014년),https://new.land.naver.com/complexes/128246,59.9284㎡,24평,8층,소라면 죽림리,1억9천800,2024.03.10,2억6천800,전세낀매수,8천331,57,1억1천469,2019.03.06
전라남도,여수시,금호 ( 1990년),https://new.land.naver.com/complexes/4864,84.79㎡,31평,9층,여수시 선원동,1억9천,2024.02.21,2억5천,전세낀매수,9천,52,1억,2013.03.28
전라남도,여수시,신원아르시스 ( 2008년),https://new.land.naver.com/complexes/103609,84.9629㎡,34평,1층,여수시 둔덕동,1억9천,2024.01.02,2억3천500,전세낀매수,1억2천,36,7천,2015.04.18
전라남도,여수시,라온유 ( 2006년),https://new.land.naver.com/complexes/102103,71.2201㎡,28평,6층,여수시 둔덕동,1억8천900,2024.01.22,2억7천200,전세낀매수,4천900,74,1억4천,2023.07.16
전라남도,여수시,여수죽림사랑으로부영2차 ( 2014년),https://new.land.naver.com/complexes/128493,59.9702㎡,24B평,8층,소라면 죽림리,1억8천500,2024.03.06,2억4천500,전세낀매수,6천596,64,1억1천904,2022.05.19
전라남도,여수시,원앙파크맨션 ( 1994년),https://new.land.naver.com/complexes/4814,74.7㎡,27평,14층,여수시 문수동,1억8천,2024.03.05,1억8천500,전세낀매수,6천,66,1억2천,2020.12.31
전라남도,여수시,원앙파크맨션 ( 1994년),https://new.land.naver.com/complexes/4814,84.99㎡,31평,9층,여수시 문수동,1억8천,2024.03.02,2억2천,전세낀매수,1억2천500,30,5천500,2021.10.06
전라남도,여수시,"여수주은금호2,3단지 ( 2002년)",,73.581㎡,31평,9층,여수시 소호동,1억7천500,2024.03.17,2억4천,전세낀매수,2천500,85,1억5천,2024.01.23
전라남도,여수시,프레지던트 ( 2002년),https://new.land.naver.com/complexes/100897,84.869㎡,34평,2층,여수시 소호동,1억7천500,2024.02.02,2억8천,전세낀매수,7천500,57,1억,2014.12.31
전라남도,여수시,여수죽림사랑으로부영2차 ( 2014년),https://new.land.naver.com/complexes/128493,59.9284㎡,24A평,2층,소라면 죽림리,1억7천400,2024.02.24,2억6천,전세낀매수,5천187,70,1억2천213,2023.08.03
전라남도,여수시,금호(소호) ( 1992년),https://new.land.naver.com/complexes/4864,84.87㎡,32평,3층,여수시 소호동,1억7천,2024.02.29,2억2천800,전세낀매수,8천,52,9천,2022.10.26
전라남도,여수시,부영2 ( 1988년),https://new.land.naver.com/complexes/145577,84.92㎡,33평,12층,여수시 안산동,1억7천,2024.02.26,2억1천500,전세낀매수,8천180,51,8천820,2023.12.26
전라남도,여수시,대주 ( 1985년),https://new.land.naver.com/complexes/4867,74.54㎡,27평,2층,여수시 신월동,1억6천500,2024.02.27,1억8천500,전세낀매수,6천,63,1억500,2024.02.19
전라남도,여수시,금호 ( 1990년),https://new.land.naver.com/complexes/4864,72.85㎡,27평,12층,여수시 선원동,1억6천,2024.01.18,2억500,매수후전세,9천,43,7천,2024.01.18
전라남도,여수시,주공 ( 1983년),https://new.land.naver.com/complexes/4808,68.87㎡,22평,4층,여수시 덕충동,1억5천,2024.02.02,2억,전세낀매수,9천500,36,5천500,2023.11.17
전라남도,여수시,한신 ( 1999년),https://new.land.naver.com/complexes/4770,84.93㎡,32평,1층,여수시 고소동,1억5천,2024.01.11,2억6천,전세낀매수,0,100,1억5천,2020.11.04
전라남도,여수시,여서동금호 ( 1989년),https://new.land.naver.com/complexes/4877,72.85㎡,27평,7층,여수시 여서동,1억4천300,2024.02.19,1억8천850,전세낀매수,8천300,41,6천,2018.03.30
전라남도,여수시,현대건설 ( 1991년),https://new.land.naver.com/complexes/4885,48.52㎡,18평,9층,여수시 여서동,1억3천800,2024.01.27,1억7천,전세낀매수,7천100,48,6천700,2011.06.02
전라남도,여수시,금호(소호) ( 1992년),https://new.land.naver.com/complexes/4864,74.245㎡,28평,7층,여수시 소호동,1억3천700,2024.02.26,1억7천,전세낀매수,1천700,87,1억2천,2023.11.14
전라남도,여수시,중앙하이츠 ( 1990년),https://new.land.naver.com/complexes/4807,75.3㎡,27평,5층,여수시 둔덕동,1억3천700,2024.02.17,1억5천200,전세낀매수,6천200,54,7천500,2016.05.09
전라남도,여수시,"여수주은금호2,3단지 ( 2002년)",,64.016㎡,27평,11층,여수시 소호동,1억3천500,2024.03.13,1억7천700,매수후전세,4천,70,9천500,2024.03.20
전라남도,여수시,부영2 ( 1988년),https://new.land.naver.com/complexes/145577,60㎡,24평,3층,여수시 안산동,1억3천,2024.03.04,1억4천400,전세낀매수,6천448,50,6천552,2023.11.24
전라남도,여수시,신화 ( 1991년),https://new.land.naver.com/complexes/4857,76.459㎡,28평,4층,여수시 신기동,1억3천,2024.02.25,1억6천500,전세낀매수,500,96,1억2천500,2023.11.03
전라남도,여수시,금호타운 ( 1992년),https://new.land.naver.com/complexes/4864,84.6㎡,31평,4층,여수시 신월동,1억3천,2024.02.19,2억4천800,전세낀매수,6천,53,7천,2012.09.11
전라남도,여수시,경남2차 ( 1992년),https://new.land.naver.com/complexes/4874,66.888㎡,25평,3층,여수시 여서동,1억3천,2024.02.15,1억5천400,전세낀매수,1억1천,15,2천,2011.08.01
전라남도,여수시,여서주공2차 ( 1990년),https://new.land.naver.com/complexes/4881,46.68㎡,17A평,3층,여수시 여서동,1억2천700,2024.01.11,1억6천,전세낀매수,6천700,47,6천,2022.08.03
전라남도,여수시,한려주공 ( 1995년),https://new.land.naver.com/complexes/4808,59.99㎡,,6층,여수시 둔덕동,1억2천500,2024.03.22,1억5천500,전세낀매수,2천500,80,1억,2022.07.05
전라남도,여수시,선경3차 ( 1995년),https://new.land.naver.com/complexes/4832,59.4㎡,22평,3층,여수시 미평동,1억2천100,2024.03.01,1억6천600,전세낀매수,2천100,82,1억,2023.07.19
전라남도,여수시,둔덕주공 ( 1984년),https://new.land.naver.com/complexes/4805,59.3㎡,19평,3층,여수시 둔덕동,1억2천,2024.03.14,1억5천700,전세낀매수,4천,66,8천,2024.01.25
전라남도,여수시,부영3 ( 1989년),https://new.land.naver.com/complexes/4855,60㎡,24평,12층,여수시 신기동,1억1천950,2024.02.26,1억4천700,전세낀매수,5천228,56,6천722,2024.02.22
전라남도,여수시,대주 ( 1995년),https://new.land.naver.com/complexes/4867,59.73㎡,22평,15층,여수시 선원동,1억1천900,2024.01.27,1억4천900,전세낀매수,5천900,50,6천,2016.12.14
전라남도,여수시,주공3 ( 1989년),https://new.land.naver.com/complexes/4861,46.68㎡,17평,2층,여수시 신기동,1억1천700,2024.02.26,1억4천800,전세낀매수,8천200,29,3천500,2016.06.10
전라남도,여수시,국동주공 ( 1981년),https://new.land.naver.com/complexes/4784,41.99㎡,12A평,1층,여수시 국동,1억1천500,2024.01.19,1억7천,전세낀매수,7천500,34,4천,2023.12.11
전라남도,여수시,여서주공1차 ( 1989년),https://new.land.naver.com/complexes/4880,39.69㎡,15B평,3층,여수시 여서동,1억1천,2024.03.19,1억5천,전세낀매수,7천300,33,3천700,2015.12.10
전라남도,여수시,청솔1차 ( 2000년),https://new.land.naver.com/complexes/103146,59.85㎡,24평,1층,돌산읍 우두리,1억1천,2024.03.13,1억5천170,전세낀매수,7천,36,4천,2023.07.06
전라남도,여수시,경남2차 ( 1992년),https://new.land.naver.com/complexes/4874,51.078㎡,19평,14층,여수시 여서동,1억500,2024.03.01,1억2천800,전세낀매수,4천,61,6천500,2017.11.02
전라남도,여수시,청솔3차 ( 2003년),https://new.land.naver.com/complexes/103145,59.85㎡,24평,12층,돌산읍 우두리,1억,2024.03.20,1억6천,전세낀매수,1천500,85,8천500,2023.03.16
전라남도,여수시,부영2 ( 1988년),https://new.land.naver.com/complexes/145577,50㎡,20평,11층,여수시 안산동,1억,2024.02.16,1억3천300,전세낀매수,4천561,54,5천439,2023.03.30
전라남도,여수시,무선주공2차 ( 1995년),https://new.land.naver.com/complexes/4899,58.14㎡,23평,4층,여수시 화장동,9천800,2024.02.26,1억5천900,전세낀매수,800,91,9천,2021.11.30
전라남도,여수시,아주타운 ( 1998년),https://new.land.naver.com/complexes/4846,59.94㎡,23평,11층,여수시 봉계동,9천700,2024.03.07,1억3천400,전세낀매수,1천200,87,8천500,2024.01.09
전라남도,여수시,귀인그린파크 ( 1997년),https://new.land.naver.com/complexes/4792,59.88㎡,23평,16층,여수시 덕충동,9천600,2024.02.05,1억1천900,전세낀매수,3천600,62,6천,2022.11.25
